code_bassin_emploi,rome,rome_connexe,score
8426,M1601,C1501,.11169034
8426,M1601,K1302,.80397052
8426,M1602,K1302,.7642805
8426,M1602,K1304,.88739127
8426,M1603,N1202,.57785213
8426,M1604,C1503,.16492242
8426,M1604,K1303,.86623651
8426,M1604,M1203,.51054204
8426,M1605,M1803,.46161172
8426,M1605,F1104,.38026395
8426,M1605,C1503,.51676679
8426,M1606,K1303,.22829929
8426,M1606,M1203,.47601694
8426,M1606,N1202,.020225981
8426,M1607,G1401,.38333207
8426,M1607,D1102,.70856631
8426,M1607,K1903,.43480214
8426,M1608,K1302,.42341256
8426,M1608,D1101,.23126669
8426,M1608,D1102,.35858151
8426,M1609,C1501,.80927169
8426,M1609,N1202,.099117793
8426,M1609,C1504,.68444818
8426,N1101,I1310,.25281015
8426,N1101,N1303,.35013884
8426,N1101,F1302,.2930747
8426,N1102,H2901,.68294334
8426,N1102,N1303,.075122476
8426,N1102,I1603,.46413013
8426,N1103,I1310,.51282114
8426,N1103,N1303,.46791631
8426,N1103,I1304,.86032468
8426,N1104,H2914,.44136688
8426,N1104,F1302,.20380877
8426,N1104,H2913,.34662253
8426,N1105,D1106,.45759434
8426,N1105,F1704,.79410756
8426,N1105,H2413,.42646906
8426,N3101,I1304,.48003554
8426,N3101,N1202,.40696886
8426,N3101,N1303,.060150571
8426,N3102,I1304,.7021237
8426,N3102,N1303,.95238382
8426,N3102,I1606,.74211347
8426,N3103,D1105,.63596714
8426,N3103,D1106,.45224002
8426,N3103,D1107,.25540093
8426,N3202,F1611,.65432233
8426,N3202,F1610,.36359853
8426,N3202,F1613,.15626964
8426,N3203,H2914,.72394973
8426,N3203,I1603,.065325178
8426,N3203,I1604,.68892843
8426,N4301,I1310,.96529293
8426,N4301,F1608,.90522581
8426,N4301,I1401,.2172002
8426,N4302,K1302,.62695605
8426,N4401,I1301,.50057101
8426,N4401,N1202,.31515336
8426,N4401,N1303,.29882815
8426,N4402,I1304,.06797833
8426,N4402,I1306,.10309531
8426,N4402,I1301,.69489753
8426,N4403,F1302,.23536044
8426,N4403,I1309,.77089477
8426,N4403,J1502,.78433186
8427,A1201,D1102,.11061645
8427,A1201,D1101,.085701875
8427,A1201,D1103,.8512224
8427,A1202,F1703,.42584625
8427,A1202,F1704,.30250889
8427,A1202,I1306,.73598927
8427,A1203,N4101,.43353307
8427,A1203,N4105,.53235233
8427,A1203,I1306,.53364253
8427,A1205,D1103,.61588705
8427,A1205,K1304,.99818265
8427,A1205,G1401,.92992443
8427,B1301,D1103,.78685486
8427,B1301,D1104,.86801124
8427,B1301,D1106,.58175069
8427,B1302,D1106,.10118557
8427,B1302,H2206,.65409923
8427,B1303,F1703,.1807934
8427,B1303,D1106,.6335898
8427,B1303,H2206,.97195393
8427,B1801,D1106,.22681268
8427,B1801,H2402,.56587249
8427,B1801,N4105,.48001197
8427,B1802,N4105,.44431412
8427,B1802,H2402,.16307828
8427,B1802,H2206,.7865451
8427,B1803,D1402,.20190684
8427,B1803,H2402,.53006494
8427,B1804,F1701,.81887197
8427,B1804,H2402,.80771381
8427,B1804,K1304,.96369261
8427,B1805,H2402,.76778549
8427,B1805,M1805,.096275404
8427,B1805,H2206,.74657619
8427,B1806,D1101,.18862048
8427,B1806,H2402,.52702349
8427,B1806,H2206,.93034339
8427,C1101,K1304,.86349612
8427,C1101,M1805,.89491314
8427,C1101,D1402,.49207529
8427,C1102,D1402,.036322325
8427,C1102,D1408,.61392725
8427,C1102,K1304,.094765581
8427,C1103,D1408,.084266469
8427,C1103,D1404,.11726803
8427,C1103,K1304,.024521837
8427,C1104,D1401,.82951701
8427,C1104,D1402,.88081819
8427,C1104,D1408,.99224275
8427,C1105,M1805,.47251883
8427,C1105,K1304,.58897901
8427,C1106,D1402,.95613611
8427,C1106,D1404,.65643162
8427,C1107,N4105,.74015152
8427,C1107,D1106,.087491333
8427,C1107,K1304,.28861344
8427,C1108,D1404,.93331432
8427,C1108,M1805,.081968404
8427,C1108,F1703,.87460083
8427,C1109,K1304,.95688015
8427,C1109,J1502,.16532658
8427,C1109,K1302,.42716351
8427,C1110,D1401,.4066242
8427,C1110,F1701,.25348184
8427,C1110,K1302,.16384239
8427,C1201,D1408,.64849055
8427,C1201,K1302,.10378043
8427,C1201,K1304,.66796714
8427,C1202,M1805,.38600382
8427,C1202,D1404,.52375031
8427,C1202,K1304,.77324229
8427,C1203,J1502,.39137381
8427,C1203,M1805,.33312488
8427,C1203,D1408,.035779487
8427,C1204,K1302,.71145791
8427,C1204,D1404,.81660277
8427,C1205,D1408,.27898315
8427,C1205,K1302,.070083752
8427,C1206,D1404,.1866222
8427,C1206,K1902,.049771242
8427,C1206,M1805,.37703636
8427,C1207,M1805,.71609056
8427,C1207,K1303,.64355075
8427,C1207,D1408,.21130346
8427,D1301,D1104,.12983084
8427,D1301,D1402,.23257339
8427,D1301,D1401,.27221206
8427,D1501,K1304,.89631343
8427,D1501,D1101,.52599627
8427,D1501,N4105,.34147716
8427,D1502,D1101,.76662952
8427,D1502,D1408,.4415372
8427,D1502,D1103,.20002435
8427,D1503,D1103,.24385688
8427,D1503,D1408,.88561296
8427,D1503,D1101,.88720983
8427,D1504,D1408,.5914799
8427,D1505,D1101,.46090129
8427,D1505,K1304,.31496486
8427,D1505,D1103,.36190134
8427,D1506,D1408,.49484661
8427,D1506,D1404,.28240994
8427,D1506,D1402,.53883111
8427,D1507,G1401,.71537107
8427,D1507,N4101,.51985347
8427,D1507,D1101,.94238311
8427,D1508,D1408,.63819808
8427,D1508,K1302,.94533587
8427,D1508,K1304,.23889753
8427,D1509,D1101,.97857058
8427,D1509,D1102,.52255428
8427,D1509,D1402,.18527524
8427,E1401,D1408,.82996607
8427,E1401,M1805,.087812245
8427,E1402,D1402,.4763597
8427,E1402,D1401,.98408628
8427,G1101,D1402,.41967532
8427,G1101,J1502,.90251607
8427,G1101,D1408,.89297962
8427,G1102,D1408,.95285124
8427,G1102,M1805,.62638283
8427,G1102,K1303,.86465448
8427,G1301,M1805,.95791423
8427,G1301,K1303,.063068196
8427,G1301,J1502,.4288089
8427,G1302,G1401,.060378343
8427,G1302,I1310,.27877662
8427,G1303,D1106,.40516323
8427,G1303,D1404,.5969007
8427,G1303,D1408,.46002826
8427,G1501,K1302,.81219494
8427,G1501,G1401,.64475077
8427,G1501,D1104,.80159938
8427,G1502,K1302,.21877748
8427,G1502,K1304,.72006261
8427,G1502,D1106,.195429
8427,G1503,K1302,.24578162
8427,G1503,D1106,.70442986
8427,G1503,G1401,.89335817
8427,G1801,D1101,.79394549
8427,G1801,G1401,.53757679
8427,G1801,D1106,.83786821
8427,G1802,D1106,.92731929
8427,G1802,D1101,.5313549
8427,G1802,D1102,.17015411
8427,G1803,D1103,.28844199
8427,G1803,D1102,.80077815
8427,G1803,D1106,.029367127
8427,G1804,D1106,.39410388
8427,G1804,K1304,.53762466
8427,G1804,G1401,.49229622
8427,H3301,H2102,.23062685
8427,H3301,I1306,.30465192
8427,H3301,I1304,.44982663
8427,H3302,I1304,.58553386
8427,H3302,I1306,.83841556
8427,H3302,H2102,.91076082
8427,H3303,H2102,.53022432
8427,H3303,N4101,.095520668
8427,H3303,N4105,.88978654
8427,I1201,I1304,.57952833
8427,I1201,I1310,.30879861
8427,I1201,I1306,.93830222
8427,I1202,F1703,.30517522
8427,I1202,N4101,.016168408
8427,I1202,F1502,.73677582
8427,I1203,I1309,.80270797
8427,I1203,H2206,.91050065
8427,I1203,H2602,.96658605
8427,J1101,K1302,.97072268
8427,J1102,D1101,.42405739
8427,J1102,M1805,.075569801
8427,J1102,J1502,.55660444
8427,J1103,K1302,.12084414
8427,J1103,K1304,.64484125
8427,J1103,D1106,.58449173
8427,J1104,J1502,.14297712
8427,J1104,K1304,.12656111
8427,J1104,K1302,.015876278
8427,J1301,G1401,.21580315
8427,J1301,D1101,.84182173
8427,J1301,D1103,.94508719
8427,J1302,K1302,.80311638
8427,J1302,K1304,.069153182
8427,J1302,K1303,.09612865
8427,J1303,K1302,.034875732
8427,J1303,K1303,.014163432
8427,J1303,K1304,.42861009
8427,J1304,K1304,.84149683
8427,J1304,K1303,.87231779
8427,J1304,J1502,.06099556
8427,J1305,D1408,.97014511
8427,J1305,N4103,.10742485
8427,J1305,K1304,.030908737
8427,J1306,K1304,.48180744
8427,J1306,D1402,.030831501
8427,J1306,K1303,.50133449
8427,J1307,K1304,.41151106
8427,J1307,G1401,.97888875
8427,J1307,D1101,.98670173
8427,K1601,M1805,.03109597
8427,K1601,D1401,.73927391
8427,K1601,D1408,.99988371
8427,K2301,I1310,.27151844
8427,K2301,I1306,.96853471
8427,K2301,F1704,.81070477
8427,K2302,D1402,.054743182
8427,K2302,M1805,.087289125
8427,K2302,H2206,.23344822
8427,K2303,F1703,.89508557
8427,K2303,F1502,.77082694
8427,K2303,N4101,.98960841
8427,K2304,I1310,.84204143
8427,K2304,I1304,.70619535
8427,K2304,I1306,.51218617
8427,K2305,D1402,.32643589
8427,K2305,N4105,.17126665
8427,K2305,F1502,.70236719
8427,K2306,I1309,.62495971
8427,K2306,I1310,.57765049
8427,K2306,I1304,.25835854
8427,K2401,M1805,.027191784
8427,K2401,J1502,.070271932
8427,K2401,K1303,.68903798
8427,K2402,M1805,.85605282
8427,K2402,H1203,.069169015
8427,K2402,D1401,.23241028
8427,K2501,H2206,.6775735
8427,K2501,F1701,.099640518
8427,K2501,F1703,.0097252978
8427,K2502,D1404,.7300545
8427,K2502,I1304,.81329757
8427,K2503,I1306,.15369841
8427,K2503,I1310,.30792856
8427,K2503,I1304,.22787745
8427,L1202,N4101,.36017779
8427,L1203,K1303,.29740214
8427,L1204,N4105,.53649408
8427,L1204,F1701,.15051807
8427,L1204,D1106,.16474038
8427,L1302,G1401,.56998765
8427,L1302,D1408,.026249094
8427,L1302,M1805,.68287373
8427,L1303,D1401,.62865818
8427,L1303,D1408,.41492456
8427,L1303,M1805,.7840265
8427,L1304,D1408,.29486933
8427,L1304,D1106,.53240049
8427,L1304,N4105,.98235965
8427,L1401,G1401,.12855098
8427,L1401,K1304,.45798883
8427,L1401,M1805,.10405363
8427,L1501,F1701,.89232254
8427,L1501,K1304,.98113763
8427,L1502,H2402,.11759794
8427,L1502,F1701,.85312659
8427,L1503,F1502,.85937256
8427,L1503,H2206,.94598955
8427,L1504,I1304,.63350242
8427,L1504,N4105,.39510533
8427,L1504,I1310,.67972314
8427,L1505,I1310,.54168665
8427,L1505,H2206,.8061167
8427,L1505,I1304,.27015811
8427,L1506,I1310,.95150614
8427,L1506,F1502,.61309975
8427,L1506,N4105,.029037649
8427,L1507,D1408,.55569887
8427,L1508,I1304,.19273748
8427,L1508,I1310,.93218571
8427,L1509,N4105,.25107172
8427,L1509,I1310,.54238671
8427,L1509,F1502,.72713041
8427,M1601,K1303,.57904804
8427,M1601,D1408,.40547556
8427,M1601,K1302,.047188893
8427,M1602,K1302,.70790446
8427,M1602,K1304,.58556437
8427,M1602,D1408,.60776412
8427,M1603,N4101,.88591212
8427,M1603,N4103,.65606761
8427,M1603,N4105,.54990697
8427,M1604,K1902,.17345853
8427,M1604,D1408,.92184353
8427,M1604,J1502,.26141638
8427,M1605,D1408,.98012251
8427,M1605,D1402,.83857721
8427,M1605,D1401,.23640077
8427,M1606,K1303,.17042902
8427,M1606,D1408,.1254466
8427,M1607,D1106,.31388912
8427,M1607,D1102,.1536009
8427,M1607,D1408,.70935482
8427,M1608,K1302,.070876703
8427,M1608,D1106,.1697108
8427,M1608,D1101,.31381899
8427,M1609,K1302,.79490608
8427,M1609,D1408,.39555138
8427,M1609,D1106,.84603214
8427,N1101,N4105,.82857668
8427,N1101,I1310,.89976257
8427,N1101,N4101,.95880216
8427,N1102,N4101,.72557116
8427,N1102,N4102,.34160745
8427,N1102,N4103,.047113437
8427,N1103,N4105,.39094239
8427,N1103,N4101,.86356384
8427,N1103,I1304,.050657082
8427,N1104,N4105,.92275214
8427,N1104,I1310,.023268376
8427,N1104,N4101,.97972894
8427,N1105,N4105,.84088594
8427,N1105,F1704,.46688867
8427,N1105,N4101,.53623283
8427,N3101,N4101,.30509225
8427,N3101,I1304,.35484916
8427,N3101,N4105,.034964986
8427,N3102,N4102,.63642192
8427,N3102,D1404,.58540422
8427,N3102,I1304,.16526408
8427,N3103,N4103,.58510059
8427,N3103,D1402,.50377566
8427,N3103,N4101,.9270947
8427,N4301,I1310,.078438804
8427,N4301,N4102,.7389065
8427,N4301,N4101,.014010371
8427,N4302,K1302,.94664848
8427,N4302,N4103,.73254585
8427,N4302,N4102,.72028118
8428,A1401,D1106,.20895533
8428,A1401,N4103,.9793576
8428,A1401,N4101,.64094001
8428,A1402,D1106,.36799282
8428,A1402,N4105,.70125109
8428,A1403,K1303,.24143232
8428,A1403,K1305,.30539551
8428,A1403,D1103,.29493445
8428,A1404,N4101,.7342599
8428,A1404,H2102,.65037423
8428,A1404,I1602,.98355007
8428,A1405,I1602,.28711408
8428,A1405,H2102,.92535597
8428,A1405,N4105,.62817961
8428,A1406,H1208,.55822587
8428,A1406,H1303,.32622123
8428,A1406,I1103,.8701303
8428,A1407,K1304,.55284178
8428,A1407,K1305,.62993592
8428,A1407,I1604,.31283951
8428,A1408,K1304,.38482186
8428,A1408,K1302,.44792074
8428,A1408,K1305,.62683713
8428,A1409,I1103,.71717817
8428,A1409,K1303,.93807065
8428,A1409,I1603,.42628711
8428,A1410,I1604,.83418602
8428,A1410,K1304,.33545163
8428,A1410,K1305,.76630801
8428,A1411,D1403,.33636281
8428,A1411,F1703,.8335917
8428,A1411,D1404,.69453853
8428,A1412,D1101,.18959241
8428,A1412,I1401,.27778926
8428,A1412,K1304,.084697522
8428,A1413,D1101,.65397656
8428,A1413,I1602,.12211911
8428,A1413,D1102,.28811306
8428,A1414,D1102,.10653018
8428,A1414,D1104,.90141422
8428,A1414,D1402,.022050699
8428,A1415,K1305,.50033373
8428,A1415,D1106,.17834784
8428,A1415,K1304,.06443996
8428,A1416,D1101,.92241019
8428,A1416,D1103,.92253751
8428,A1416,D1102,.58521509
8428,A1417,N4105,.20837086
8428,A1417,H2206,.33904594
8428,A1417,K1304,.74356741
8428,B1101,H2206,.12917766
8428,B1101,H1204,.0039614206
8428,B1101,B1603,.24722362
8428,B1201,D1105,.46449405
8428,B1201,D1106,.49567121
8428,B1201,B1603,.35425323
8428,B1801,K1305,.95926362
8428,B1801,H2402,.66484368
8428,B1801,H1210,.49555218
8428,B1802,H2402,.75238246
8428,B1802,B1604,.50241202
8428,B1802,I1606,.53571451
8428,B1803,D1402,.46718088
8428,B1803,H2402,.43109325
8428,B1804,M1206,.24288943
8428,B1804,F1701,.33353931
8428,B1804,H2403,.6198734
8428,B1805,M1805,.06542401
8428,B1805,H1303,.55648685
8428,B1805,H1208,.58084828
8428,B1806,B1604,.2679435
8428,B1806,I1606,.13285215
8428,B1806,D1101,.57352185
8428,C1201,D1403,.55679071
8428,C1201,C1401,.21749216
8428,C1201,K1302,.83042163
8428,C1202,C1401,.61259985
8428,C1202,M1203,.20769413
8428,C1202,M1206,.18468498
8428,C1203,K1903,.24129543
8428,C1203,M1203,.54518354
8428,C1203,D1403,.81634945
8428,C1204,C1401,.27629262
8428,C1204,M1206,.029036101
8428,C1204,D1403,.92608565
8428,C1205,M1206,.88713348
8428,C1205,C1401,.88704348
8428,C1205,M1203,.33097708
8428,C1206,C1401,.12345055
8428,C1206,M1203,.34655553
8428,C1206,M1206,.73913783
8428,C1207,C1401,.00444692
8428,C1207,M1203,.79125667
8428,C1207,M1206,.54887033
8428,C1301,K1302,.074227236
8428,C1301,D1404,.57853162
8428,C1301,D1405,.46233314
8428,C1302,K1304,.34948945
8428,C1302,D1405,.85385889
8428,C1302,D1404,.90724444
8428,C1303,F1105,.71859598
8428,C1303,B1604,.50409287
8428,C1303,D1407,.25071847
8428,D1201,D1105,.75494492
8428,D1201,D1102,.95415205
8428,D1201,D1408,.50801998
8428,D1202,G1401,.66256833
8428,D1202,D1103,.3391512
8428,D1202,D1104,.24532609
8428,D1203,K1303,.22131345
8428,D1203,J1502,.25581405
8428,D1203,D1103,.44460842
8428,D1204,I1604,.43447152
8428,D1204,I1607,.41470438
8428,D1204,K1305,.83371788
8428,D1205,D1102,.59088653
8428,D1205,D1106,.14537589
8428,D1205,D1104,.42658716
8428,D1206,N4103,.10472485
8428,D1206,H2206,.60051394
8428,D1206,I1103,.91424298
8428,D1207,B1604,.081846289
8428,D1207,H2402,.64609903
8428,D1207,B1603,.9226566
8428,D1208,D1103,.54669249
8428,D1208,D1104,.14953032
8428,D1208,G1401,.27674127
8428,D1209,G1402,.27185231
8428,D1209,D1103,.8382588
8428,D1209,D1101,.69807905
8428,D1210,K1302,.089061923
8428,D1210,K1304,.28065023
8428,D1210,D1101,.92163086
8428,D1211,D1101,.50514972
8428,D1211,G1402,.53270268
8428,D1211,D1103,.2589398
8428,D1212,N4101,.78530431
8428,D1212,D1103,.49523354
8428,D1212,D1101,.34251833
8428,D1213,D1408,.32014459
8428,D1213,H1203,.54168308
8428,D1213,D1405,.28067538
8428,D1214,B1604,.054960936
8428,D1214,G1401,.02304638
8428,D1214,D1408,.24140655
8428,D1501,D1402,.26155597
8428,D1501,D1102,.77763957
8428,D1501,D1103,.1367003
8428,D1502,D1104,.45424041
8428,D1502,D1106,.34310099
8428,D1502,G1401,.85523367
8428,D1503,D1104,.51491833
8428,D1503,D1402,.12581772
8428,D1503,G1401,.78153455
8428,D1504,D1408,.52286714
8428,D1504,D1406,.83482766
8428,D1504,D1407,.61917567
8428,D1505,D1106,.81938499
8428,D1505,K1304,.56810296
8428,D1505,D1102,.1545877
8428,D1506,D1406,.68324918
8428,D1506,H1502,.96216083
8428,D1506,D1402,.49354663
8428,D1507,D1104,.035385352
8428,D1507,D1103,.71228224
8428,D1507,D1106,.85436517
8428,D1508,D1403,.14429599
8428,D1508,D1408,.22134057
8428,D1508,D1106,.72139353
8428,D1509,D1405,.75607228
8428,D1509,D1406,.88550448
8428,D1509,D1402,.99514341
8428,E1201,N4105,.35552052
8428,E1201,D1408,.75405139
8428,E1201,D1102,.56982321
8428,E1202,M1801,.28058168
8428,E1202,F1104,.066535167
8428,E1202,M1805,.88679737
8428,E1203,K1305,.64160764
8428,E1203,K1304,.71907109
8428,E1203,I1607,.66531831
8428,E1204,D1408,.78051746
8428,E1204,B1603,.45695075
8428,E1205,M1808,.25817087
8428,E1205,F1106,.75762022
8428,E1205,I1606,.066501796
8428,E1401,M1803,.93101138
8428,E1401,H1206,.57079148
8428,E1401,M1808,.46005648
8428,E1402,H1302,.90965748
8428,E1402,M1206,.53423691
8428,E1402,M1803,.18816598
8428,G1101,D1404,.7008757
8428,G1101,K1302,.048322074
8428,G1101,K1303,.3020696
8428,G1102,D1404,.6424554
8428,G1102,K1302,.89411563
8428,G1102,D1403,.57633269
8428,G1501,G1402,.90676266
8428,G1501,K1302,.73124874
8428,G1501,G1401,.9166069
8428,G1502,K1305,.10324277
8428,G1502,K1304,.85521227
8428,G1502,K1302,.48379207
8428,G1503,G1401,.68292052
8428,G1503,G1402,.80921412
8428,G1503,K1305,.33737123
8428,G1601,G1402,.89883053
8428,G1601,D1104,.79627794
8428,G1601,G1401,.93491471
8428,G1602,D1104,.05803699
8428,G1602,G1402,.43742794
8428,G1602,G1401,.73296762
8428,G1603,D1104,.72100937
8428,G1603,D1102,.86732292
8428,G1603,G1401,.1161829
8428,G1604,G1401,.87264431
8428,G1604,G1402,.034087006
8428,G1604,D1102,.11908656
8428,G1605,D1106,.72332907
8428,G1605,G1401,.54002208
8428,G1605,D1102,.64348364
8428,G1701,K1305,.77786434
8428,G1701,K1302,.72241652
8428,G1701,K1303,.37714127
8428,G1702,F1301,.082775697
8428,G1702,K1302,.72950983
8428,G1702,N4102,.74162078
8428,G1703,D1403,.55910033
8428,G1703,G1401,.23447885
8428,G1703,G1402,.7196126
8428,G1801,D1102,.33594319
8428,G1801,D1103,.95218188
8428,G1801,D1104,.88228565
8428,G1802,D1102,.70619094
8428,G1802,K1304,.30425358
8428,G1802,G1402,.43759516
8428,G1803,G1401,.083497815
8428,G1803,D1103,.66253757
8428,G1803,G1402,.82485271
8428,G1804,K1304,.33496171
8428,G1804,D1403,.54180998
8428,G1804,K1302,.099785484
8428,H3301,H1404,.56955904
8428,H3301,H2102,.54674917
8428,H3301,I1602,.4190661
8428,H3302,H2102,.44155163
8428,H3303,H2403,.6399914
8428,H3303,H2102,.75032443
8428,H3303,I1602,.27387771
8428,I1201,I1603,.75108796
8428,I1201,H1208,.21127418
8428,I1201,I1602,.46668038
8428,I1202,H2206,.96310538
8428,I1202,F1301,.082593828
8428,I1202,F1703,.84506243
8428,I1203,H2602,.53533614
8428,I1203,F1108,.56488097
8428,I1203,I1604,.95729977
8428,I1501,F1701,.72849029
8428,I1501,I1603,.51647538
8428,I1501,F1703,.20205045
8428,I1502,H1303,.99129325
8428,I1502,F1104,.67557186
8428,I1502,I1604,.94846946
8428,I1503,H1303,.54117781
8428,I1503,I1102,.20663311
8428,I1503,F1103,.89385259
8428,J1101,K1302,.17606646
8428,J1101,K1305,.88426524
8428,J1102,J1502,.50346798
8428,J1102,D1406,.508762
8428,J1102,M1203,.031426098
8428,J1103,K1305,.86972404
8428,J1103,K1302,.075655848
8428,J1104,K1302,.16039406
8428,J1104,K1305,.92118317
8428,J1104,J1502,.27255756
8428,K1101,M1206,.98061353
8428,K1101,K1303,.40515089
8428,K1101,J1502,.67816043
8428,K1102,K1903,.34170899
8428,K1102,M1810,.40073895
8428,K1102,J1502,.22607851
8428,K1103,D1404,.23092365
8428,K1103,K1303,.65816301
8428,K1103,D1403,.35151428
8428,K1104,D1404,.56959599
8428,K1104,D1405,.44138452
8428,K1104,D1403,.43449745
8428,K1601,D1407,.17928302
8428,K1601,H1404,.55863339
8428,K1601,H1303,.11906775
8428,K1602,I1102,.23092824
8428,K1602,F1106,.77383137
8428,K1602,F1201,.50890988
8428,K2101,K1903,.12138754
8428,K2101,H1302,.25478107
8428,K2101,H1502,.35024709
8428,K2102,M1810,.83327162
8428,K2102,K1903,.49952444
8428,K2102,H1206,.59179318
8428,K2103,M1803,.30625093
8428,K2103,F1202,.016287824
8428,K2103,F1204,.071852006
8428,K2104,J1502,.50241852
8428,K2104,K1903,.13382345
8428,K2104,I1606,.27523693
8428,K2105,B1603,.26874942
8428,K2105,F1106,.77263504
8428,K2105,F1204,.44731051
8428,K2106,H1206,.760557
8428,K2106,H1506,.18740231
8428,K2106,F1108,.38414088
8428,K2107,I1604,.48466718
8428,K2107,H1502,.74201864
8428,K2107,H1210,.57741058
8428,K2108,I1102,.34848714
8428,K2108,H1206,.20209041
8428,K2108,H1503,.47527325
8428,K2109,H1210,.33872434
8428,K2109,H1502,.0022426641
8428,K2109,H2206,.90359193
8428,K2110,I1103,.4846797
8428,K2110,N4105,.68231392
8428,K2110,F1301,.11061905
8428,K2111,H1402,.33768854
8428,K2111,H1502,.7535553
8428,K2111,H1302,.84276247
8428,K2112,H1210,.85637319
8428,K2112,H1206,.40801537
8428,K2112,K1303,.14579524
8428,K2201,H2402,.66494358
8428,K2201,N4105,.73051602
8428,K2201,H2403,.77597851
8428,K2202,F1704,.80391955
8428,K2202,F1701,.38116208
8428,K2202,F1703,.31134588
8428,K2203,D1407,.092300415
8428,K2203,H1302,.99102271
8428,K2203,H1502,.87984353
8428,K2204,K1304,.77779615
8428,K2401,M1804,.95135593
8428,K2401,K1303,.53783584
8428,K2401,M1803,.90007472
8428,K2402,M1803,.24068712
8428,K2402,M1804,.51600075
8428,K2402,H1208,.15146646
8428,K2601,F1701,.35042679
8428,K2601,F1702,.70694602
8428,K2601,F1703,.74724549
8428,K2602,D1403,.2528379
8428,K2602,K1303,.098697774
8428,K2602,M1206,.53514135
8428,K2603,F1202,.55410814
8428,K2603,I1103,.40760669
8428,K2603,D1403,.047305997
8428,L1201,K1305,.30720207
8428,L1201,K1903,.92652869
8428,L1201,H1204,.2402366
8428,L1202,H1210,.39731979
8428,L1202,N4101,.83969188
8428,L1202,H1204,.065191157
8428,L1203,M1401,.51733601
8428,L1203,K1305,.32381734
8428,L1203,K1303,.59586191
8428,L1204,F1701,.88275462
8428,L1204,N4101,.14811152
8428,L1204,D1106,.29473072
8428,L1301,D1405,.21751033
8428,L1301,C1401,.63239211
8428,L1301,H1204,.93938041
8428,L1302,M1206,.36167932
8428,L1302,H1204,.51109421
8428,L1302,D1408,.26855257
8428,L1303,M1805,.25643376
8428,L1303,D1406,.57866383
8428,L1303,K1305,.64962322
8428,L1304,D1403,.90482491
8428,L1304,D1408,.58008885
8428,L1501,F1702,.6676138
8428,L1501,F1701,.77668494
8428,L1501,K1304,.27356073
8428,L1502,H2402,.86577094
8428,L1502,F1701,.070407219
8428,L1502,K1305,.77068818
8428,L1503,F1106,.91293061
8428,L1503,H2206,.67114264
8428,L1503,F1108,.43971962
8428,L1504,F1703,.5373531
8428,L1504,I1602,.56235886
8428,L1504,N4105,.021735214
8428,L1505,I1602,.72937578
8428,L1505,H2206,.56118739
8428,L1505,H1202,.72616833
8428,L1506,F1703,.13828477
8428,L1506,I1602,.70967603
8428,L1506,I1603,.42072192
8428,L1507,I1103,.87198555
8428,L1507,D1408,.38261765
8428,L1508,H1204,.59072119
8428,L1508,H1206,.88801455
8428,L1508,I1401,.5672341
8428,L1509,F1703,.22684029
8428,L1509,I1602,.23284075
8428,L1509,N4101,.52643144
8428,M1501,N4203,.49585551
8428,M1501,D1402,.033359673
8428,M1501,M1801,.19273442
8428,M1502,H1401,.15258799
8428,M1502,F1204,.64221883
8428,M1502,F1105,.074548475
8428,M1503,H1506,.073675774
8428,M1503,F1202,.3333984
8428,M1503,D1407,.52247536
8428,N1101,F1301,.7215625
8428,N1101,N4101,.47030413
8428,N1101,F1302,.16561604
8428,N1102,N4103,.073983923
8428,N1102,I1603,.60077465
8428,N1102,N4102,.46322444
8428,N1103,N4101,.40322185
8428,N1103,N4105,.28683645
8428,N1104,N4101,.65396911
8428,N1104,I1602,.58709133
8428,N1104,I1604,.78878897
8428,N1105,N4105,.36069208
8428,N1105,F1704,.69644618
8428,N1105,N4101,.24285054
8428,N2101,D1408,.0086233737
8428,N2101,K1302,.097845912
8428,N2101,I1602,.5847488
8428,N2102,I1102,.8952806
8428,N2102,I1602,.42188171
8428,N2102,H1302,.40937927
8428,N2201,D1408,.86753714
8428,N2201,I1602,.66957355
8428,N2201,K1304,.69832104
8428,N2202,N4102,.82543373
8428,N2202,H1210,.7375378
8428,N2202,H1303,.4947809
8428,N2203,N4105,.70602733
8428,N2203,N4103,.42052197
8428,N2203,N4101,.71109849
8428,N2204,H1303,.53301543
8428,N2204,N4203,.082670115
8428,N2204,I1602,.99485356
8428,N2205,N4203,.77054578
8428,N2205,M1203,.083567448
8428,N2205,D1406,.93099189
8428,N3101,N4203,.65231639
8428,N3101,I1102,.35375592
8428,N3101,H1302,.14622848
8428,N3102,N4101,.40752447
8428,N3102,N4102,.44380325
8428,N3102,N4105,.50314718
8428,N3103,N4101,.88500303
8428,N3103,N4103,.050120186
8428,N3103,D1402,.99268746
8428,N4301,F1302,.36957142
8428,N4301,I1401,.17976432
8428,N4301,I1602,.94009995
8428,N4302,D1405,.0049406812
8428,N4302,K1302,.21919636
8428,N4302,N4103,.9343043
8430,A1401,N4101,.46689075
8430,A1401,N4103,.16636896
8430,A1401,N4104,.96752781
8430,A1402,N4104,.14929901
8430,A1402,D1106,.51995325
8430,A1402,N4105,.22414657
8430,A1403,A1501,.25824693
8430,A1403,D1103,.38838992
8430,A1403,K1304,.23246451
8430,A1404,I1602,.9232409
8430,A1404,H2102,.83121181
8430,A1404,N4101,.22193702
8430,A1405,H2102,.42083734
