rome_id,rome_label,naf_id,naf_label,hirings
M1804,Études et développement de réseaux de télécoms,6110Z,Télécommunications filaires,92
M1804,Études et développement de réseaux de télécoms,6120Z,Télécommunications sans fil,39
M1804,Études et développement de réseaux de télécoms,6190Z,Autres activités de télécommunication,61
M1804,Études et développement de réseaux de télécoms,6201Z,Programmation informatique,52
M1804,Études et développement de réseaux de télécoms,6202A,Conseil en systèmes et logiciels informatiques,426
M1804,Études et développement de réseaux de télécoms,6203Z,Gestion d'installations informatiques,31
M1804,Études et développement de réseaux de télécoms,6209Z,Autres activités informatiques,25
M1804,Études et développement de réseaux de télécoms,7022Z,Conseil pour les affaires et autres conseils de gestion,115
M1804,Études et développement de réseaux de télécoms,7112B,"Ingénierie, études techniques",346
M1805,Études et développement informatique,1813Z,Activités de pré-presse,21
M1805,Études et développement informatique,2611Z,Fabrication de composants électroniques,31
M1805,Études et développement informatique,2612Z,Fabrication de cartes électroniques assemblées,33
M1805,Études et développement informatique,2620Z,Fabrication d'ordinateurs et d'équipements périphériques,45
M1805,Études et développement informatique,2630Z,Fabrication d'équipements de communication,62
M1805,Études et développement informatique,2640Z,Fabrication de produits électroniques grand public,8
M1805,Études et développement informatique,2651A,Fabrication d'équipements d'aide à la navigation,45
M1805,Études et développement informatique,2651B,Fabrication d'instrumentation scientifique et technique,55
M1805,Études et développement informatique,2660Z,"Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques",23
M1805,Études et développement informatique,2712Z,Fabrication de matériel de distribution et de commande électrique,22
M1805,Études et développement informatique,2790Z,Fabrication d'autres matériels électriques,17
M1805,Études et développement informatique,2823Z,Fabrication de machines et d'équipements de bureau (à l'exception des ordinateurs et équipements périphériques),10
M1805,Études et développement informatique,2899B,Fabrication d'autres machines spécialisées,19
M1805,Études et développement informatique,3030Z,Construction aéronautique et spatiale,48
M1805,Études et développement informatique,3320C,Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels,65
M1805,Études et développement informatique,3514Z,Commerce d'électricité,11
M1805,Études et développement informatique,4651Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels",201
M1805,Études et développement informatique,4652Z,Commerce de gros (commerce interentreprises) de composants et d'équipements électroniques et de télécommunication,58
M1805,Études et développement informatique,4666Z,Commerce de gros (commerce interentreprises) d'autres machines et équipements de bureau,52
M1805,Études et développement informatique,4741Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé",70
M1805,Études et développement informatique,4791A,Vente à distance sur catalogue général,86
M1805,Études et développement informatique,4791B,Vente à distance sur catalogue spécialisé,89
M1805,Études et développement informatique,5510Z,Hôtels et hébergement similaire,272
M1805,Études et développement informatique,5811Z,Édition de livres,24
M1805,Études et développement informatique,5814Z,Édition de revues et périodiques,51
M1805,Études et développement informatique,5819Z,Autres activités d'édition,12
M1805,Études et développement informatique,5821Z,Édition de jeux électroniques,58
M1805,Études et développement informatique,5829A,Édition de logiciels système et de réseau,125
M1805,Études et développement informatique,5829B,Édition de logiciels outils de développement et de langages,35
M1805,Études et développement informatique,5829C,Édition de logiciels applicatifs,815
M1805,Études et développement informatique,5911A,Production de films et de programmes pour la télévision,38
M1805,Études et développement informatique,5911B,Production de films institutionnels et publicitaires,48
M1805,Études et développement informatique,5912Z,"Post-production de films cinématographiques, de vidéo et de programmes de télévision",77
M1805,Études et développement informatique,6110Z,Télécommunications filaires,85
M1805,Études et développement informatique,6120Z,Télécommunications sans fil,27
M1805,Études et développement informatique,6190Z,Autres activités de télécommunication,61
M1805,Études et développement informatique,6201Z,Programmation informatique,2255
M1805,Études et développement informatique,6202A,Conseil en systèmes et logiciels informatiques,6397
M1805,Études et développement informatique,6202B,Tierce maintenance de systèmes et d'applications informatiques,207
M1805,Études et développement informatique,6203Z,Gestion d'installations informatiques,187
M1805,Études et développement informatique,6209Z,Autres activités informatiques,228
M1805,Études et développement informatique,6311Z,"Traitement de données, hébergement et activités connexes",442
M1805,Études et développement informatique,6312Z,Portails Internet,106
M1805,Études et développement informatique,6399Z,Autres services d'information n.c.a.,12
M1805,Études et développement informatique,6430Z,Fonds de placement et entités financières similaires,14
M1805,Études et développement informatique,6511Z,Assurance vie,13
M1805,Études et développement informatique,6619B,"Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a.",35
M1805,Études et développement informatique,7010Z,Activités des sièges sociaux,261
M1805,Études et développement informatique,7021Z,Conseil en relations publiques et communication,88
M1805,Études et développement informatique,7022Z,Conseil pour les affaires et autres conseils de gestion,1317
M1805,Études et développement informatique,7112B,"Ingénierie, études techniques",1335
M1805,Études et développement informatique,7219Z,Recherche-développement en autres sciences physiques et naturelles,256
M1805,Études et développement informatique,7220Z,Recherche-développement en sciences humaines et sociales,78
M1805,Études et développement informatique,7311Z,Activités des agences de publicité,309
M1805,Études et développement informatique,7312Z,Régie publicitaire de médias,49
M1805,Études et développement informatique,7410Z,Activités spécialisées de design,31
M1805,Études et développement informatique,7490B,"Activités spécialisées, scientifiques et techniques diverses",123
M1805,Études et développement informatique,7810Z,Activités des agences de placement de main-d'œuvre,24
M1805,Études et développement informatique,7820Z,Activités des agences de travail temporaire,35
M1805,Études et développement informatique,7830Z,Autre mise à disposition de ressources humaines,289
M1805,Études et développement informatique,7912Z,Activités des voyagistes,11
M1805,Études et développement informatique,8299Z,Autres activités de soutien aux entreprises n.c.a.,318
M1805,Études et développement informatique,8413Z,Administration publique (tutelle) des activités économiques,80
M1805,Études et développement informatique,8541Z,Enseignement post-secondaire non supérieur,10
M1805,Études et développement informatique,8542Z,Enseignement supérieur,264
M1805,Études et développement informatique,8559A,Formation continue d'adultes,256
M1805,Études et développement informatique,9511Z,Réparation d'ordinateurs et d'équipements périphériques,62
M1805,Études et développement informatique,9521Z,Réparation de produits électroniques grand public,12
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,4651Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels",36
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,5829A,Édition de logiciels système et de réseau,12
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,5829C,Édition de logiciels applicatifs,142
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,6201Z,Programmation informatique,197
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,6202A,Conseil en systèmes et logiciels informatiques,1662
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,6203Z,Gestion d'installations informatiques,26
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,6209Z,Autres activités informatiques,35
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,6920Z,Activités comptables,54
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,7010Z,Activités des sièges sociaux,90
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,7022Z,Conseil pour les affaires et autres conseils de gestion,709
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,7112B,"Ingénierie, études techniques",309
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,7830Z,Autre mise à disposition de ressources humaines,107
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,8299Z,Autres activités de soutien aux entreprises n.c.a.,129
M1806,Conseil et maîtrise d'ouvrage en systèmes d'information,8559A,Formation continue d'adultes,52
M1807,Exploitation de systèmes de communication et de commandement,6110Z,Télécommunications filaires,8
M1807,Exploitation de systèmes de communication et de commandement,6120Z,Télécommunications sans fil,4
M1807,Exploitation de systèmes de communication et de commandement,6202A,Conseil en systèmes et logiciels informatiques,12
M1807,Exploitation de systèmes de communication et de commandement,7010Z,Activités des sièges sociaux,4
M1807,Exploitation de systèmes de communication et de commandement,7022Z,Conseil pour les affaires et autres conseils de gestion,2
M1807,Exploitation de systèmes de communication et de commandement,7112B,"Ingénierie, études techniques",11
M1808,Information géographique,3513Z,Distribution d'électricité,19
M1808,Information géographique,3522Z,Distribution de combustibles gazeux par conduites,9
M1808,Information géographique,3600Z,"Captage, traitement et distribution d'eau",22
M1808,Information géographique,6202A,Conseil en systèmes et logiciels informatiques,52
M1808,Information géographique,6311Z,"Traitement de données, hébergement et activités connexes",14
M1808,Information géographique,7022Z,Conseil pour les affaires et autres conseils de gestion,47
M1808,Information géographique,7112A,Activité des géomètres,33
M1808,Information géographique,7112B,"Ingénierie, études techniques",240
M1808,Information géographique,7219Z,Recherche-développement en autres sciences physiques et naturelles,37
M1808,Information géographique,7490B,"Activités spécialisées, scientifiques et techniques diverses",16
M1808,Information géographique,8411Z,Administration publique générale,155
M1808,Information géographique,8413Z,Administration publique (tutelle) des activités économiques,137
M1808,Information géographique,9499Z,Autres organisations fonctionnant par adhésion volontaire,29
M1809,Information météorologique,7219Z,Recherche-développement en autres sciences physiques et naturelles,14
M1810,Production et exploitation de systèmes d'information,4651Z,"Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels",150
M1810,Production et exploitation de systèmes d'information,4741Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé",36
M1810,Production et exploitation de systèmes d'information,5829A,Édition de logiciels système et de réseau,17
M1810,Production et exploitation de systèmes d'information,5829C,Édition de logiciels applicatifs,56
M1810,Production et exploitation de systèmes d'information,6110Z,Télécommunications filaires,65
M1810,Production et exploitation de systèmes d'information,6201Z,Programmation informatique,115
M1810,Production et exploitation de systèmes d'information,6202A,Conseil en systèmes et logiciels informatiques,999
M1810,Production et exploitation de systèmes d'information,6202B,Tierce maintenance de systèmes et d'applications informatiques,81
M1810,Production et exploitation de systèmes d'information,6203Z,Gestion d'installations informatiques,267
M1810,Production et exploitation de systèmes d'information,6209Z,Autres activités informatiques,25
M1810,Production et exploitation de systèmes d'information,6311Z,"Traitement de données, hébergement et activités connexes",75
M1810,Production et exploitation de systèmes d'information,7022Z,Conseil pour les affaires et autres conseils de gestion,152
M1810,Production et exploitation de systèmes d'information,7112B,"Ingénierie, études techniques",162
M1810,Production et exploitation de systèmes d'information,8411Z,Administration publique générale,109
M1810,Production et exploitation de systèmes d'information,8542Z,Enseignement supérieur,23
M1810,Production et exploitation de systèmes d'information,9511Z,Réparation d'ordinateurs et d'équipements périphériques,99
N1101,Conduite d'engins de déplacement des charges,1031Z,Transformation et conservation de pommes de terre,24
N1101,Conduite d'engins de déplacement des charges,1032Z,Préparation de jus de fruits et légumes,43
N1101,Conduite d'engins de déplacement des charges,1039A,Autre transformation et conservation de légumes,325
N1101,Conduite d'engins de déplacement des charges,1039B,Transformation et conservation de fruits,59
N1101,Conduite d'engins de déplacement des charges,1051A,Fabrication de lait liquide et de produits frais,78
N1101,Conduite d'engins de déplacement des charges,1051D,Fabrication d'autres produits laitiers,106
N1101,Conduite d'engins de déplacement des charges,1072Z,"Fabrication de biscuits, biscottes et pâtisseries de conservation",120
N1101,Conduite d'engins de déplacement des charges,1081Z,Fabrication de sucre,135
N1101,Conduite d'engins de déplacement des charges,1091Z,Fabrication d'aliments pour animaux de ferme,92
N1101,Conduite d'engins de déplacement des charges,1092Z,Fabrication d'aliments pour animaux de compagnie,94
N1101,Conduite d'engins de déplacement des charges,1102A,Fabrication de vins effervescents,226
N1101,Conduite d'engins de déplacement des charges,1107A,Industrie des eaux de table,112
N1101,Conduite d'engins de déplacement des charges,1107B,Production de boissons rafraîchissantes,81
N1101,Conduite d'engins de déplacement des charges,1610A,"Sciage et rabotage du bois, hors imprégnation",141
N1101,Conduite d'engins de déplacement des charges,1621Z,Fabrication de placage et de panneaux de bois,188
N1101,Conduite d'engins de déplacement des charges,1622Z,Fabrication de parquets assemblés,12
N1101,Conduite d'engins de déplacement des charges,1711Z,Fabrication de pâte à papier,15
N1101,Conduite d'engins de déplacement des charges,1712Z,Fabrication de papier et de carton,208
N1101,Conduite d'engins de déplacement des charges,1721A,Fabrication de carton ondulé,165
N1101,Conduite d'engins de déplacement des charges,1722Z,Fabrication d'articles en papier à usage sanitaire ou domestique,130
N1101,Conduite d'engins de déplacement des charges,1723Z,Fabrication d'articles de papeterie,32
N1101,Conduite d'engins de déplacement des charges,2015Z,Fabrication de produits azotés et d'engrais,58
N1101,Conduite d'engins de déplacement des charges,2030Z,"Fabrication de peintures, vernis, encres et mastics",203
N1101,Conduite d'engins de déplacement des charges,2221Z,"Fabrication de plaques, feuilles, tubes et profilés en matières plastiques",216
N1101,Conduite d'engins de déplacement des charges,2311Z,Fabrication de verre plat,51
N1101,Conduite d'engins de déplacement des charges,2313Z,Fabrication de verre creux,90
N1101,Conduite d'engins de déplacement des charges,2361Z,Fabrication d'éléments en béton pour la construction,347
N1101,Conduite d'engins de déplacement des charges,2364Z,Fabrication de mortiers et bétons secs,146
N1101,Conduite d'engins de déplacement des charges,2399Z,Fabrication d'autres produits minéraux non métalliques n.c.a.,97
N1101,Conduite d'engins de déplacement des charges,2434Z,Tréfilage à froid,40
N1101,Conduite d'engins de déplacement des charges,2910Z,Construction de véhicules automobiles,1366
N1101,Conduite d'engins de déplacement des charges,2932Z,Fabrication d'autres équipements automobiles,828
N1101,Conduite d'engins de déplacement des charges,3319Z,Réparation d'autres équipements,30
N1101,Conduite d'engins de déplacement des charges,3812Z,Collecte des déchets dangereux,52
N1101,Conduite d'engins de déplacement des charges,3821Z,Traitement et élimination des déchets non dangereux,139
N1101,Conduite d'engins de déplacement des charges,3822Z,Traitement et élimination des déchets dangereux,75
N1101,Conduite d'engins de déplacement des charges,4617A,Centrales d'achat alimentaires,242
N1101,Conduite d'engins de déplacement des charges,4621Z,"Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail",293
N1101,Conduite d'engins de déplacement des charges,4672Z,Commerce de gros (commerce interentreprises) de minerais et métaux,182
N1101,Conduite d'engins de déplacement des charges,4673A,Commerce de gros (commerce interentreprises) de bois et de matériaux de construction,880
N1101,Conduite d'engins de déplacement des charges,4676Z,Commerce de gros (commerce interentreprises) d'autres produits intermédiaires,91
N1101,Conduite d'engins de déplacement des charges,4941A,Transports routiers de fret interurbains,1639
N1101,Conduite d'engins de déplacement des charges,4941B,Transports routiers de fret de proximité,1697
N1101,Conduite d'engins de déplacement des charges,5210A,Entreposage et stockage frigorifique,463
N1101,Conduite d'engins de déplacement des charges,5210B,Entreposage et stockage non frigorifique,4235
N1101,Conduite d'engins de déplacement des charges,5224B,Manutention non portuaire,235
N1101,Conduite d'engins de déplacement des charges,5229B,Affrètement et organisation des transports,1839
N1101,Conduite d'engins de déplacement des charges,8292Z,Activités de conditionnement,311
N1102,Déménagement,4941A,Transports routiers de fret interurbains,229
N1102,Déménagement,4941B,Transports routiers de fret de proximité,375
N1102,Déménagement,4942Z,Services de déménagement,1929
N1103,Magasinage et préparation de commandes,1013A,Préparation industrielle de produits à base de viande,451
N1103,Magasinage et préparation de commandes,1020Z,"Transformation et conservation de poisson, de crustacés et de mollusques",240
N1103,Magasinage et préparation de commandes,1032Z,Préparation de jus de fruits et légumes,64
N1103,Magasinage et préparation de commandes,1039A,Autre transformation et conservation de légumes,370
N1103,Magasinage et préparation de commandes,1039B,Transformation et conservation de fruits,109
N1103,Magasinage et préparation de commandes,1041A,Fabrication d'huiles et graisses brutes,11
N1103,Magasinage et préparation de commandes,1051A,Fabrication de lait liquide et de produits frais,120
N1103,Magasinage et préparation de commandes,1051C,Fabrication de fromage,240
N1103,Magasinage et préparation de commandes,1051D,Fabrication d'autres produits laitiers,105
N1103,Magasinage et préparation de commandes,1052Z,Fabrication de glaces et sorbets,85
N1103,Magasinage et préparation de commandes,1061A,Meunerie,100
N1103,Magasinage et préparation de commandes,1061B,Autres activités du travail des grains,52
N1103,Magasinage et préparation de commandes,1071A,Fabrication industrielle de pain et de pâtisserie fraîche,486
N1103,Magasinage et préparation de commandes,1072Z,"Fabrication de biscuits, biscottes et pâtisseries de conservation",220
N1103,Magasinage et préparation de commandes,1073Z,Fabrication de pâtes alimentaires,34
N1103,Magasinage et préparation de commandes,1081Z,Fabrication de sucre,110
N1103,Magasinage et préparation de commandes,1082Z,"Fabrication de cacao, chocolat et de produits de confiserie",386
N1103,Magasinage et préparation de commandes,1083Z,Transformation du thé et du café,86
N1103,Magasinage et préparation de commandes,1084Z,Fabrication de condiments et assaisonnements,37
N1103,Magasinage et préparation de commandes,1085Z,Fabrication de plats préparés,254
N1103,Magasinage et préparation de commandes,1086Z,Fabrication d'aliments homogénéisés et diététiques,71
N1103,Magasinage et préparation de commandes,1089Z,Fabrication d'autres produits alimentaires n.c.a.,346
N1103,Magasinage et préparation de commandes,1091Z,Fabrication d'aliments pour animaux de ferme,167
N1103,Magasinage et préparation de commandes,1092Z,Fabrication d'aliments pour animaux de compagnie,55
N1103,Magasinage et préparation de commandes,1101Z,Production de boissons alcooliques distillées,108
N1103,Magasinage et préparation de commandes,1102A,Fabrication de vins effervescents,80
N1103,Magasinage et préparation de commandes,1103Z,Fabrication de cidre et de vins de fruits,10
N1103,Magasinage et préparation de commandes,1105Z,Fabrication de bière,66
N1103,Magasinage et préparation de commandes,1107B,Production de boissons rafraîchissantes,95
N1103,Magasinage et préparation de commandes,1310Z,Préparation de fibres textiles et filature,37
N1103,Magasinage et préparation de commandes,1320Z,Tissage,72
N1103,Magasinage et préparation de commandes,1330Z,Ennoblissement textile,35
N1103,Magasinage et préparation de commandes,1392Z,"Fabrication d'articles textiles, sauf habillement",264
N1103,Magasinage et préparation de commandes,1393Z,Fabrication de tapis et moquettes,33
N1103,Magasinage et préparation de commandes,1394Z,"Fabrication de ficelles, cordes et filets",25
N1103,Magasinage et préparation de commandes,1396Z,Fabrication d'autres textiles techniques et industriels,368
N1103,Magasinage et préparation de commandes,1399Z,Fabrication d'autres textiles n.c.a.,41
N1103,Magasinage et préparation de commandes,1412Z,Fabrication de vêtements de travail,47
N1103,Magasinage et préparation de commandes,1414Z,Fabrication de vêtements de dessous,42
N1103,Magasinage et préparation de commandes,1419Z,Fabrication d'autres vêtements et accessoires,73
N1103,Magasinage et préparation de commandes,1431Z,Fabrication d'articles chaussants à mailles,44
N1103,Magasinage et préparation de commandes,1511Z,Apprêt et tannage des cuirs ; préparation et teinture des fourrures,34
N1103,Magasinage et préparation de commandes,1520Z,Fabrication de chaussures,71
N1103,Magasinage et préparation de commandes,1610A,"Sciage et rabotage du bois, hors imprégnation",129
N1103,Magasinage et préparation de commandes,1624Z,Fabrication d'emballages en bois,225
N1103,Magasinage et préparation de commandes,1629Z,"Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie",38
N1103,Magasinage et préparation de commandes,1712Z,Fabrication de papier et de carton,161
N1103,Magasinage et préparation de commandes,1721A,Fabrication de carton ondulé,175
N1103,Magasinage et préparation de commandes,1721B,Fabrication de cartonnages,138
N1103,Magasinage et préparation de commandes,1721C,Fabrication d'emballages en papier,40
N1103,Magasinage et préparation de commandes,1729Z,Fabrication d'autres articles en papier ou en carton,119
N1103,Magasinage et préparation de commandes,1811Z,Imprimerie de journaux,30
N1103,Magasinage et préparation de commandes,1812Z,Autre imprimerie (labeur),292
N1103,Magasinage et préparation de commandes,1813Z,Activités de pré-presse,46
N1103,Magasinage et préparation de commandes,2011Z,Fabrication de gaz industriels,98
N1103,Magasinage et préparation de commandes,2013B,Fabrication d'autres produits chimiques inorganiques de base n.c.a.,64
N1103,Magasinage et préparation de commandes,2014Z,Fabrication d'autres produits chimiques organiques de base,150
N1103,Magasinage et préparation de commandes,2017Z,Fabrication de caoutchouc synthétique,15
N1103,Magasinage et préparation de commandes,2020Z,Fabrication de pesticides et d'autres produits agrochimiques,93
N1103,Magasinage et préparation de commandes,2030Z,"Fabrication de peintures, vernis, encres et mastics",319
N1103,Magasinage et préparation de commandes,2041Z,"Fabrication de savons, détergents et produits d'entretien",131
N1103,Magasinage et préparation de commandes,2042Z,Fabrication de parfums et de produits pour la toilette,785
N1103,Magasinage et préparation de commandes,2051Z,Fabrication de produits explosifs,81
N1103,Magasinage et préparation de commandes,2053Z,Fabrication d'huiles essentielles,119
N1103,Magasinage et préparation de commandes,2059Z,Fabrication d'autres produits chimiques n.c.a.,149
N1103,Magasinage et préparation de commandes,2110Z,Fabrication de produits pharmaceutiques de base,94
N1103,Magasinage et préparation de commandes,2120Z,Fabrication de préparations pharmaceutiques,769
N1103,Magasinage et préparation de commandes,2219Z,Fabrication d'autres articles en caoutchouc,486
N1103,Magasinage et préparation de commandes,2221Z,"Fabrication de plaques, feuilles, tubes et profilés en matières plastiques",292
N1103,Magasinage et préparation de commandes,2222Z,Fabrication d'emballages en matières plastiques,553
N1103,Magasinage et préparation de commandes,2223Z,Fabrication d'éléments en matières plastiques pour la construction,631
N1103,Magasinage et préparation de commandes,2229A,Fabrication de pièces techniques à base de matières plastiques,1063
N1103,Magasinage et préparation de commandes,2229B,Fabrication de produits de consommation courante en matières plastiques,175
N1103,Magasinage et préparation de commandes,2312Z,Façonnage et transformation du verre plat,190
N1103,Magasinage et préparation de commandes,2314Z,Fabrication de fibres de verre,28
N1103,Magasinage et préparation de commandes,2331Z,Fabrication de carreaux en céramique,31
N1103,Magasinage et préparation de commandes,2332Z,"Fabrication de briques, tuiles et produits de construction, en terre cuite",111
N1103,Magasinage et préparation de commandes,2351Z,Fabrication de ciment,34
N1103,Magasinage et préparation de commandes,2362Z,Fabrication d'éléments en plâtre pour la construction,81
N1103,Magasinage et préparation de commandes,2364Z,Fabrication de mortiers et bétons secs,117
N1103,Magasinage et préparation de commandes,2399Z,Fabrication d'autres produits minéraux non métalliques n.c.a.,102
N1103,Magasinage et préparation de commandes,2420Z,"Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier",173
N1103,Magasinage et préparation de commandes,2433Z,Profilage à froid par formage ou pliage,57
N1103,Magasinage et préparation de commandes,2512Z,Fabrication de portes et fenêtres en métal,364
N1103,Magasinage et préparation de commandes,2521Z,Fabrication de radiateurs et de chaudières pour le chauffage central,131
N1103,Magasinage et préparation de commandes,2530Z,"Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central",31
N1103,Magasinage et préparation de commandes,2540Z,Fabrication d'armes et de munitions,46
N1103,Magasinage et préparation de commandes,2550B,"Découpage, emboutissage",430
N1103,Magasinage et préparation de commandes,2561Z,Traitement et revêtement des métaux,449
N1103,Magasinage et préparation de commandes,2571Z,Fabrication de coutellerie,38
N1103,Magasinage et préparation de commandes,2572Z,Fabrication de serrures et de ferrures,136
N1103,Magasinage et préparation de commandes,2573B,Fabrication d'autres outillages,92
N1103,Magasinage et préparation de commandes,2593Z,"Fabrication d'articles en fils métalliques, de chaînes et de ressorts",161
N1103,Magasinage et préparation de commandes,2594Z,Fabrication de vis et de boulons,188
N1103,Magasinage et préparation de commandes,2599B,Fabrication d'autres articles métalliques,277
N1103,Magasinage et préparation de commandes,2611Z,Fabrication de composants électroniques,324
N1103,Magasinage et préparation de commandes,2612Z,Fabrication de cartes électroniques assemblées,191
N1103,Magasinage et préparation de commandes,2620Z,Fabrication d'ordinateurs et d'équipements périphériques,38
N1103,Magasinage et préparation de commandes,2630Z,Fabrication d'équipements de communication,122
N1103,Magasinage et préparation de commandes,2651A,Fabrication d'équipements d'aide à la navigation,54
N1103,Magasinage et préparation de commandes,2651B,Fabrication d'instrumentation scientifique et technique,208
N1103,Magasinage et préparation de commandes,2660Z,"Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques",46
N1103,Magasinage et préparation de commandes,2670Z,Fabrication de matériels optique et photographique,12
N1103,Magasinage et préparation de commandes,2712Z,Fabrication de matériel de distribution et de commande électrique,462
N1103,Magasinage et préparation de commandes,2733Z,Fabrication de matériel d'installation électrique,164
N1103,Magasinage et préparation de commandes,2740Z,Fabrication d'appareils d'éclairage électrique,296
N1103,Magasinage et préparation de commandes,2751Z,Fabrication d'appareils électroménagers,246
N1103,Magasinage et préparation de commandes,2752Z,Fabrication d'appareils ménagers non électriques,27
N1103,Magasinage et préparation de commandes,2790Z,Fabrication d'autres matériels électriques,122
N1103,Magasinage et préparation de commandes,2811Z,"Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules",156
N1103,Magasinage et préparation de commandes,2812Z,Fabrication d'équipements hydrauliques et pneumatiques,163
N1103,Magasinage et préparation de commandes,2813Z,Fabrication d'autres pompes et compresseurs,194
N1103,Magasinage et préparation de commandes,2814Z,Fabrication d'autres articles de robinetterie,153
N1103,Magasinage et préparation de commandes,2815Z,Fabrication d'engrenages et d'organes mécaniques de transmission,211
N1103,Magasinage et préparation de commandes,2822Z,Fabrication de matériel de levage et de manutention,423
N1103,Magasinage et préparation de commandes,2825Z,Fabrication d'équipements aérauliques et frigorifiques industriels,255
N1103,Magasinage et préparation de commandes,2829A,"Fabrication d'équipements d'emballage, de conditionnement et de pesage",70
N1103,Magasinage et préparation de commandes,2829B,Fabrication d'autres machines d'usage général,165
N1103,Magasinage et préparation de commandes,2830Z,Fabrication de machines agricoles et forestières,249
N1103,Magasinage et préparation de commandes,2892Z,Fabrication de machines pour l'extraction ou la construction,223
N1103,Magasinage et préparation de commandes,2893Z,Fabrication de machines pour l'industrie agro-alimentaire,123
N1103,Magasinage et préparation de commandes,2894Z,Fabrication de machines pour les industries textiles,65
N1103,Magasinage et préparation de commandes,2895Z,Fabrication de machines pour les industries du papier et du carton,33
N1103,Magasinage et préparation de commandes,2899A,Fabrication de machines d'imprimerie,11
N1103,Magasinage et préparation de commandes,2910Z,Construction de véhicules automobiles,1758
N1103,Magasinage et préparation de commandes,2920Z,Fabrication de carrosseries et remorques,512
N1103,Magasinage et préparation de commandes,2932Z,Fabrication d'autres équipements automobiles,1192
N1103,Magasinage et préparation de commandes,3012Z,Construction de bateaux de plaisance,161
N1103,Magasinage et préparation de commandes,3020Z,Construction de locomotives et d'autre matériel ferroviaire roulant,83
N1103,Magasinage et préparation de commandes,3030Z,Construction aéronautique et spatiale,431
N1103,Magasinage et préparation de commandes,3092Z,Fabrication de bicyclettes et de véhicules pour invalides,52
N1103,Magasinage et préparation de commandes,3101Z,Fabrication de meubles de bureau et de magasin,141
N1103,Magasinage et préparation de commandes,3102Z,Fabrication de meubles de cuisine,112
N1103,Magasinage et préparation de commandes,3103Z,Fabrication de matelas,76
N1103,Magasinage et préparation de commandes,3211Z,Frappe de monnaie,6
N1103,Magasinage et préparation de commandes,3230Z,Fabrication d'articles de sport,90
N1103,Magasinage et préparation de commandes,3250A,Fabrication de matériel médico-chirurgical et dentaire,386
N1103,Magasinage et préparation de commandes,3250B,Fabrication de lunettes,79
N1103,Magasinage et préparation de commandes,3291Z,Fabrication d'articles de brosserie,31
N1103,Magasinage et préparation de commandes,3299Z,Autres activités manufacturières n.c.a.,124
N1103,Magasinage et préparation de commandes,3313Z,Réparation de matériels électroniques et optiques,44
N1103,Magasinage et préparation de commandes,3316Z,Réparation et maintenance d'aéronefs et d'engins spatiaux,45
N1103,Magasinage et préparation de commandes,3822Z,Traitement et élimination des déchets dangereux,74
N1103,Magasinage et préparation de commandes,3831Z,Démantèlement d'épaves,81
N1103,Magasinage et préparation de commandes,3832Z,Récupération de déchets triés,563
N1103,Magasinage et préparation de commandes,4519Z,Commerce d'autres véhicules automobiles,150
N1103,Magasinage et préparation de commandes,4520B,Entretien et réparation d'autres véhicules automobiles,86
N1103,Magasinage et préparation de commandes,4531Z,Commerce de gros d'équipements automobiles,818
N1103,Magasinage et préparation de commandes,4532Z,Commerce de détail d'équipements automobiles,560
N1103,Magasinage et préparation de commandes,4540Z,Commerce et réparation de motocycles,137
N1103,Magasinage et préparation de commandes,4614Z,"Intermédiaires du commerce en machines, équipements industriels, navires et avions",26
N1103,Magasinage et préparation de commandes,4615Z,"Intermédiaires du commerce en meubles, articles de ménage et quincaillerie",12
